122651 9,3;43,58;41,41;1;10
122651 9,4;56,96;54,12;1;10
122651 9,5;28,5;27,08;1;10
122651 9,7;1,67;1,59;1;10
122651 9,8;28,71;27,28;1;10
122652 10;27,36;26;1;10
122652 10,06-X;66,02;62,72;1;10
122652 10,2;43,44;41,27;1;10
122652 10,3;34,94;33,2;1;10
122652 10,5;26,93;25,59;1;10
122652 11;33,04;31,39;1;10
122652 11,2;8,41;7,99;1;10
122652 11,5;84,51;80,29;1;10
122652 11,8;14,95;14,21;1;10
122652 12;38,29;36,38;1;10
122652 12,06-X;42,4;40,28;1;10
122652 12,2;76,57;72,75;1;10
122652 12,5;31,14;29,59;1;10
122652 12,8;29,13;27,68;1;10
122652 13;20,76;19,73;1;10
122652 13,5;85,78;81,5;1;10
122652 14;97,89;93;1;10
122652 14,06-X;66,84;63,5;1;10
122652 14,5;85,94;81,65;1;10
122652 15;68,24;64,83;1;10
122652 15,5;23,67;22,49;1;10
122652 15,8;92,54;87,92;1;10
122652 16;48,81;46,37;1;10
122652 16,06-X;80,37;76,36;1;10
122652 17;80,36;76,35;1;10
122652 17,5;69,9;66,41;1;10
122652 18;14,2;13,49;1;10
122652 18,06-X;29,14;27,69;1;10
122652 20;69,35;65,89;1;10
122652 3;49,24;46,78;1;10
122652 3,0-X;10,99;10,45;1;10
122652 3,1;92,55;87,93;1;10
122652 3,2;63,23;60,07;1;10
122652 3,3;70,98;67,44;1;10
122652 3,4;4,13;3,93;1;10
122652 3,5;6,03;5,73;1;10
122652 3,7;38,53;36,61;1;10
122652 3,76-X;71,55;67,98;1;10
122652 3,8;99,31;94,35;1;10
122652 3,9;65,06;61,81;1;10
122652 4;3,67;3,49;1;10
122652 4,1;40,31;38,3;1;10
122652 4,2;23,73;22,55;1;10
122652 4,3;68,96;65,52;1;10
122652 4,4;83,15;79;1;10
122652 4,5;74,58;70,86;1;10
122652 4,6;100,12;95,12;1;10
122652 4,7;59,62;56,64;1;10
122652 4,76-X;4,15;3,95;1;10
122652 4,8;55,72;52,94;1;10
122652 4,9;18,66;17,73;1;10
122652 5;58,52;55,6;1;10
122652 5,1;22,72;21,59;1;10
122652 5,2;53,11;50,46;1;10
122652 5,3;56,52;53,7;1;10
122652 5,5;60,42;57,4;1;10
122652 5,6;56,63;53,8;1;10
122652 5,7;95,1;90,35;1;10
122652 5,8;54,66;51,93;1;10
122652 6;21,67;20,59;1;10
122652 6,06-X;24,94;23,7;1;10
122652 6,1;36,69;34,86;1;10
122652 6,2;44;41,8;1;10
122652 6,3;40,84;38,8;1;10
122652 6,4;77,16;73,31;1;10
122652 6,5;68,42;65;1;10
122652 6,6;62,81;59,67;1;10
122652 6,7;11,44;10,87;1;10
122652 6,8;43,54;41,37;1;10
122652 6,9;1,64;1,56;1;10
122652 7;33,03;31,38;1;10
122652 7,4;90,83;86,29;1;10
122652 7,5;26,83;25,49;1;10
122652 7,7;24,14;22,94;1;10
122652 7,8;83,27;79,11;1;10
122652 8;67,69;64,31;1;10
122652 8,06-X;58,23;55,32;1;10
122652 8,2;11,42;10,85;1;10
122652 8,4;61,18;58,13;1;10
122652 8,5;15,62;14,84;1;10
122652 8,6;59,95;56,96;1;10
122652 8,7;69,99;66,5;1;10
122652 8,8;61,04;57,99;1;10
122652 9;35,79;34,01;1;10
122652 9,3;77,55;73,68;1;10
122652 9,4;1,31;1,25;1;10
122652 9,5;22,77;21,64;1;10
122652 9,7;16,62;15,79;1;10
122652 9,8;16,38;15,57;1;10
122659 0,9;69,47;66;1;10
122659 1;5,22;4,96;1;10
122659 1,1;30,87;29,33;1;10
122659 1,2;69,51;66,04;1;10
122659 1,25;18,24;17,33;1;10
122659 1,3;47,15;44,8;1;10
122659 1,4;13,07;12,42;1;10
122659 1,45;47,04;44,69;1;10
122659 1,5;90,61;86,08;1;10
122659 1,55;69,57;66,1;1;10
122659 1,6;28,57;27,15;1;10
122659 1,7;57,19;54,34;1;10
122659 1,8;71,2;67,64;1;10
122659 1,85;86,65;82,32;1;10
122659 1,9;84,52;80,3;1;10
122659 1/16;82,5;78,38;1;10
122659 1/2;98,01;93,11;1;10
122659 1/4;44,13;41,93;1;10
122659 1/8;5,21;4,95;1;10
122659 10;26,66;25,33;1;10
122659 10,02X;61,49;58,42;1;10
122659 10,02-X;98,72;93,79;1;10
122659 10,05;4,83;4,59;1;10
122659 10,1;46,78;44,45;1;10
122659 10,2;56,61;53,78;1;10
122659 10,25;83,62;79,44;1;10
122659 10,3;72,75;69,12;1;10
122659 10,4;44,5;42,28;1;10
122659 10,5;60,1;57,1;1;10
122659 10,6;57,27;54,41;1;10
122659 10,7;33,68;32;1;10
122659 10,75;26,37;25,06;1;10
122659 10,8;29,69;28,21;1;10
122659 10,85;36,08;34,28;1;10
122659 10,9;2,03;1,93;1;10
122659 11;4,41;4,19;1;10
122659 11,1;41,99;39,9;1;10
122659 11,2;3,31;3,15;1;10
122659 11,25;53,92;51,23;1;10
122659 11,3;33,45;31,78;1;10
122659 11,35;89,21;84,75;1;10
122659 11,4;61,12;58,07;1;10
122659 11,5;63,77;60,59;1;10
122659 11,55;31,67;30,09;1;10
122659 11,6;22,75;21,62;1;10
122659 11,7;21,19;20,14;1;10
122659 11,8;16,61;15,78;1;10
122659 11,9;7,84;7,45;1;10
122659 11/32;35,18;33,43;1;10
122659 12;24,64;23,41;1;10
122659 12,02X;99,52;94,55;1;10
122659 12,02-X;89,75;85,27;1;10
122659 12,05;34,44;32,72;1;10
122659 12,2;90,71;86,18;1;10
122659 12,25;10,44;9,92;1;10
122659 12,5;10,37;9,86;1;10
122659 12,55;17,2;16,34;1;10
122659 12,7;15,41;14,64;1;10
122659 12,8;25,13;23,88;1;10
122659 12,9;78,61;74,68;1;10
122659 13;21,2;20,14;1;10
122659 13,1;71,94;68,35;1;10
122659 13,2;98,06;93,16;1;10
122659 13,5;47,71;45,33;1;10
122659 13,8;85,43;81,16;1;10
122659 13/32;84,73;80,5;1;10
122659 14;75,12;71,37;1;10
122659 14,02-X;84,67;80,44;1;10
122659 14,05;45,7;43,42;1;10
122659 14,1;32,96;31,32;1;10
122659 14,2;70,09;66,59;1;10
122659 14,25;86,1;81,8;1;10
122659 14,3;21,76;20,68;1;10
122659 14,5;93,83;89,14;1;10
122659 14,8;17,53;16,66;1;10
122659 15;31,28;29,72;1;10
122659 15,05;81,14;77,09;1;10
122659 15,1;49,08;46,63;1;10
122659 15,2;43,39;41,23;1;10
122659 15,25;30,47;28,95;1;10
122659 15,35;34,94;33,2;1;10
122659 15,5;96,87;92,03;1;10
122659 15,8;53,72;51,04;1;10
122659 16;92,89;88,25;1;10
122659 16,02-X;36,37;34,56;1;10
122659 16,05;29,86;28,37;1;10
122659 16,25;34,43;32,71;1;10
122659 16,5;9,89;9,4;1;10
122659 16,8;93,52;88,85;1;10
122659 17;90,33;85,82;1;10
122659 17,35;66,72;63,39;1;10
122659 17,5;18,4;17,48;1;10
122659 17,8;49,26;46,8;1;10
122659 17,85;95,87;91,08;1;10
122659 17,9;62,19;59,09;1;10
122659 18;76,32;72,51;1;10
122659 18,02-X;68,54;65,12;1;10
122659 18,5;61,89;58,8;1;10
122659 18,8;89,2;84,74;1;10
122659 18,85;24,24;23,03;1;10
122659 19;96,26;91,45;1;10
122659 19,25;99,13;94,18;1;10
122659 19,35;51,94;49,35;1;10
122659 19,5;47,77;45,39;1;10
122659 19,8;42,5;40,38;1;10
122659 2;35,84;34,05;1;10
122659 2,02X;20,98;19,94;1;10
122659 2,05;36,39;34,58;1;10
122659 2,0-X;99,86;94,87;1;10
122659 2,1;2,47;2,35;1;10
122659 2,2;44,43;42,21;1;10
122659 2,3;63,12;59,97;1;10
122659 2,4;73,11;69,46;1;10
122659 2,5;85,14;80,89;1;10
122659 2,52X;14,69;13,96;1;10
122659 2,6;68,84;65,4;1;10
122659 2,65;66,65;63,32;1;10
122659 2,7;19,57;18,6;1;10
122659 2,8;32,32;30,71;1;10
122659 2,85;29,49;28,02;1;10
122659 2,9;53,28;50,62;1;10
122659 20;41,93;39,84;1;10
122659 20,05;88,3;83,89;1;10
122659 3;15,07;14,32;1;10
122659 3,02X;3,17;3,02;1;10
122659 3,05;49,12;46,67;1;10
122659 3,0-X;68,84;65,4;1;10
122659 3,1;91,04;86,49;1;10
122659 3,2;45,54;43,27;1;10
122659 3,25;31,72;30,14;1;10
122659 3,3;24,65;23,42;1;10
122659 3,4;100,58;95,56;1;10
122659 3,5;11,95;11,36;1;10
122659 3,52X;88,75;84,32;1;10
122659 3,55;18,51;17,59;1;10
122659 3,6;71,26;67,7;1;10
122659 3,65;55,01;52,26;1;10
122659 3,7;11,44;10,87;1;10
122659 3,76-X;63,27;60,11;1;10
122659 3,8;87,4;83,03;1;10
122659 3,9;88,81;84,37;1;10
122659 3/16;87,26;82,9;1;10
122659 3/32;64,23;61,02;1;10
122659 3/8;49,8;47,31;1;10
122659 33/64;42,2;40,09;1;10
122659 4;62,13;59,03;1;10
122659 4,02X;41,39;39,33;1;10
122659 4,05;63,98;60,79;1;10
122659 4,1;28,62;27,19;1;10
122659 4,15;48;45,6;1;10
122659 4,2;45;42,75;1;10
122659 4,3;3,27;3,11;1;10
122659 4,4;32,84;31,2;1;10
122659 4,5;43,61;41,43;1;10
122659 4,6;79,48;75,51;1;10
122659 4,65;6,93;6,59;1;10
122659 4,7;65,44;62,17;1;10
122659 4,76-X;59,88;56,89;1;10
122659 4,8;29,52;28,05;1;10
122659 4,9;28,57;27,15;1;10
122659 5;82,81;78,67;1;10
122659 5,02X;96,35;91,54;1;10
122659 5,05;9,15;8,7;1;10
122659 5,1;51,25;48,69;1;10
122659 5,2;62,63;59,5;1;10
122659 5,25;86,03;81,73;1;10
122659 5,3;25,32;24,06;1;10
122659 5,4;58,34;55,43;1;10
122659 5,5;44,96;42,72;1;10
122659 5,55;89,77;85,29;1;10
122659 5,6;2,01;1,91;1;10
122659 5,65;71,01;67,46;1;10
122659 5,7;80,95;76,91;1;10
122659 5,8;59,13;56,18;1;10
122659 5,9;95,83;91,04;1;10
122659 5/16;63,77;60,59;1;10
122659 5/32;33,73;32,05;1;10
122659 5/8;24,73;23,5;1;10
122659 6;90,72;86,19;1;10
122659 6,02X;10,68;10,15;1;10
122659 6,02-X;70,43;66,91;1;10
122659 6,05;48,84;46,4;1;10
122659 6,1;86,67;82,34;1;10
122659 6,15;70,42;66,9;1;10
122659 6,2;9,26;8,8;1;10
122659 6,3;88,44;84,02;1;10
122659 6,35;21,1;20,05;1;10
122659 6,4;90,31;85,8;1;10
122659 6,5;34,74;33,01;1;10
122659 6,6;48,43;46,01;1;10
122659 6,7;6,88;6,54;1;10
122659 6,8;7,68;7,3;1;10
122659 6,9;56,07;53,27;1;10
122659 7;60,69;57,66;1;10
122659 7,02X;62,65;59,52;1;10
122659 7,1;23,67;22,49;1;10
122659 7,2;85,25;80,99;1;10
122659 7,25;40,71;38,68;1;10
122659 7,3;76,22;72,41;1;10
122659 7,4;48,39;45,98;1;10
122659 7,45;65,7;62,42;1;10
122659 7,5;57,07;54,22;1;10
122659 7,55;61,03;57,98;1;10
122659 7,6;62,07;58,97;1;10
122659 7,7;69,12;65,67;1;10
122659 7,8;25,11;23,86;1;10
122659 7,9;66,61;63,28;1;10
122659 7/16;67,34;63,98;1;10
122659 7/32;15,64;14,86;1;10
122659 8;15,17;14,42;1;10
122659 8,02X;11,87;11,28;1;10
122659 8,05;39,68;37,7;1;10
122659 8,05-X;10,53;10,01;1;10
122659 8,1;92,37;87,76;1;10
122659 8,15;82,17;78,07;1;10
122659 8,2;93,81;89,12;1;10
122659 8,25;29,95;28,46;1;10
122659 8,3;40,14;38,14;1;10
122659 8,4;85,31;81,05;1;10
122659 8,5;19,13;18,18;1;10
122659 8,52X;20,13;19,13;1;10
122659 8,6;61,56;58,49;1;10
122659 8,7;17,28;16,42;1;10
122659 8,8;16,66;15,83;1;10
122659 8,9;94,88;90,14;1;10
122659 9;32,01;30,41;1;10
122659 9,02X;35,58;33,81;1;10
122659 9,1;54,05;51,35;1;10
122659 9,2;74,4;70,68;1;10
122659 9,25;13,85;13,16;1;10
122659 9,3;68,69;65,26;1;10
122659 9,35;99,98;94,99;1;10
122659 9,4;55,32;52,56;1;10
122659 9,5;54,76;52,03;1;10
122659 9,55;21;19,95;1;10
122659 9,6;45,67;43,39;1;10
122659 9,7;79,58;75,61;1;10
122659 9,8;15,94;15,15;1;10
122659 9,9;74,13;70,43;1;10
122659 9/16;61,79;58,71;1;10
122659 9/32;18,68;17,75;1;10
122659 W/L-16;80,69;76,66;1;10
122659 W/L-25;90,31;85,8;1;10
122659 W/L-C;8,83;8,39;1;10
122661 1/2;74,48;70,76;1;10
122661 1/4;4,48;4,26;1;10
122661 1/8;35,44;33,67;1;10
122661 10;85,23;80,97;1;10
122661 10,02X;42;39,9;1;10
122661 10,02-X;65,49;62,22;1;10
122661 10,05;44,45;42,23;1;10
122661 10,1;27,84;26,45;1;10
122661 10,2;1,21;1,15;1;10
122661 10,25;39,98;37,99;1;10
122661 10,3;23;21,85;1;10
122661 10,4;61,81;58,72;1;10
122661 10,5;11,24;10,68;1;10
122661 10,6;93,02;88,37;1;10
122661 10,7;38,09;36,19;1;10
122661 10,75;77,62;73,74;1;10
122661 10,8;59,4;56,43;1;10
122661 10,85;82,63;78,5;1;10
122661 10,9;46,77;44,44;1;10
122661 11;19,51;18,54;1;10
122661 11,1;2,17;2,07;1;10
122661 11,2;34,77;33,04;1;10
122661 11,25;61,6;58,52;1;10
122661 11,3;51,28;48,72;1;10
122661 11,35;15,96;15,17;1;10
122661 11,4;1,36;1,3;1;10
122661 11,5;91,45;86,88;1;10
122661 11,55;76,13;72,33;1;10
122661 11,6;89,88;85,39;1;10
122661 11,7;73,21;69,55;1;10
122661 11,8;56,41;53,59;1;10
122661 11,9;95,39;90,63;1;10
122661 11/32;82,31;78,2;1;10
122661 12;9,87;9,38;1;10
122661 12,02X;43,69;41,51;1;10
122661 12,02-X;1,12;1,07;1;10
122661 12,05;22,51;21,39;1;10
122661 12,2;71,63;68,05;1;10
122661 12,25;24,39;23,18;1;10
122661 12,5;27,42;26,05;1;10
122661 12,55;93,39;88,73;1;10
122661 12,7;79,73;75,75;1;10
122661 12,8;13,43;12,76;1;10
122661 12,9;94,54;89,82;1;10
122661 13;68,4;64,98;1;10
122661 13,1;38,88;36,94;1;10
122661 13,2;15,65;14,87;1;10
122661 13,5;58,79;55,86;1;10
122661 13,8;76,88;73,04;1;10
122661 13/32;1,3;1,24;1;10
122661 14;10,34;9,83;1;10
122661 14,02-X;93,82;89,13;1;10
122661 14,05;5,73;5,45;1;10
122661 14,1;14,41;13,69;1;10
122661 14,2;94,15;89,45;1;10
122661 14,25;28,04;26,64;1;10
122661 14,3;69,6;66,12;1;10
122661 14,5;10,18;9,68;1;10
122661 14,8;10,32;9,81;1;10
122661 15;44,21;42;1;10
122661 15,05;89,11;84,66;1;10
122661 15,1;45,83;43,54;1;10
122661 15,2;83,93;79,74;1;10
122661 15,25;44,82;42,58;1;10
122661 15,35;81,12;77,07;1;10
122661 15,5;89,34;84,88;1;10
122661 15,8;40,89;38,85;1;10
122661 16;37,01;35,16;1;10
122661 16,02-X;33,37;31,71;1;10
122661 16,05;3,14;2,99;1;10
122661 16,25;65,72;62,44;1;10
122661 16,5;51,98;49,39;1;10
122661 16,8;37,49;35,62;1;10
122661 17;1,45;1,38;1;10
122661 17,35;94,34;89,63;1;10
122661 17,5;10,18;9,68;1;10
122661 17,8;15,34;14,58;1;10
122661 17,85;32,22;30,61;1;10
122661 17,9;56,8;53,96;1;10
122661 18;2,05;1,95;1;10
122661 18,02-X;51,71;49,13;1;10
122661 18,5;53,84;51,15;1;10
122661 18,8;1,68;1,6;1;10
122661 18,85;72,54;68,92;1;10
122661 19;94,5;89,78;1;10
122661 19,25;64,03;60,83;1;10
122661 19,35;17,64;16,76;1;10
122661 19,5;40,01;38,01;1;10
122661 19,8;95,78;91;1;10
122661 20;69,96;66,47;1;10
122661 20,05;46,7;44,37;1;10
122661 3;99,67;94,69;1;10
122661 3,02X;77,88;73,99;1;10
122661 3,05;25,35;24,09;1;10
122661 3,0-X;52,06;49,46;1;10
122661 3,1;23,55;22,38;1;10
122661 3,2;54,17;51,47;1;10
122661 3,25;4,58;4,36;1;10
122661 3,3;87,51;83,14;1;10
122661 3,4;80,57;76,55;1;10
122661 3,5;42,7;40,57;1;10
122661 3,52X;47,63;45,25;1;10
122661 3,55;76,2;72,39;1;10
122661 3,6;23,87;22,68;1;10
122661 3,65;2,67;2,54;1;10
122661 3,7;94,24;89,53;1;10
122661 3,76-X;55,26;52,5;1;10
122661 3,8;94,13;89,43;1;10
122661 3,9;17,3;16,44;1;10
122661 3/16;38,95;37,01;1;10
122661 3/8;68,91;65,47;1;10
122661 33/64;94,29;89,58;1;10
122661 4;48,96;46,52;1;10
122661 4,02X;77,33;73,47;1;10
122661 4,05;75,66;71,88;1;10
122661 4,1;69,7;66,22;1;10
122661 4,15;63,77;60,59;1;10
122661 4,2;32,81;31,17;1;10
122661 4,3;1,76;1,68;1;10
122661 4,4;87,61;83,23;1;10
122661 4,5;93,49;88,82;1;10
122661 4,6;53,4;50,73;1;10
122661 4,65;7,09;6,74;1;10
122661 4,7;54,29;51,58;1;10
122661 4,76-X;55,85;53,06;1;10
122661 4,8;100,61;95,58;1;10
122661 4,9;44,02;41,82;1;10
122661 5;96,49;91,67;1;10
122661 5,02X;43,02;40,87;1;10
122661 5,05;55,47;52,7;1;10
122661 5,1;30,41;28,89;1;10
122661 5,2;35,82;34,03;1;10
122661 5,25;92,31;87,7;1;10
122661 5,3;23,83;22,64;1;10
122661 5,4;49,87;47,38;1;10
122661 5,5;72,21;68,6;1;10
122661 5,55;56,36;53,55;1;10
122661 5,6;39,61;37,63;1;10
122661 5,65;46,82;44,48;1;10
122661 5,7;94,45;89,73;1;10
122661 5,8;54,91;52,17;1;10
122661 5,9;6,59;6,27;1;10
122661 5/16;91,72;87,14;1;10
122661 5/32;67,51;64,14;1;10
122661 5/8;52,04;49,44;1;10
122661 6;4,53;4,31;1;10
122661 6,02X;45,29;43,03;1;10
122661 6,02-X;35,64;33,86;1;10
122661 6,05;41,04;38,99;1;10
122661 6,1;55,69;52,91;1;10
122661 6,15;75,88;72,09;1;10
122661 6,2;84,44;80,22;1;10
122661 6,3;35,79;34,01;1;10
122661 6,35;61,44;58,37;1;10
122661 6,4;35,29;33,53;1;10
122661 6,5;88,25;83,84;1;10
122661 6,6;57,95;55,06;1;10
122661 6,7;41,96;39,87;1;10
122661 6,8;42,41;40,29;1;10
122661 6,9;32,12;30,52;1;10
122661 7;59,8;56,81;1;10
122661 7,02X;95,81;91,02;1;10
122661 7,1;55,15;52,4;1;10
122661 7,2;71,59;68,02;1;10
122661 7,25;67,13;63,78;1;10
122661 7,3;26,23;24,92;1;10
122661 7,4;79,21;75,25;1;10
122661 7,45;39,21;37,25;1;10
122661 7,5;62,24;59,13;1;10
122661 7,55;93,8;89,11;1;10
122661 7,6;68,67;65,24;1;10
122661 7,7;19,49;18,52;1;10
122661 7,8;62,2;59,09;1;10
122661 7,9;16,97;16,13;1;10
122661 7/16;72,65;69,02;1;10
122661 7/32;46,28;43,97;1;10
122661 8;89,89;85,4;1;10
122661 8,02X;7,04;6,69;1;10
122661 8,05;47,09;44,74;1;10
122661 8,05-X;47,21;44,85;1;10
122661 8,1;68,69;65,26;1;10
122661 8,15;37,31;35,45;1;10
122661 8,2;94,4;89,68;1;10
122661 8,25;88,02;83,62;1;10
122661 8,3;34,91;33,17;1;10
122661 8,4;64,45;61,23;1;10
122661 8,5;89,93;85,44;1;10
122661 8,52X;75,03;71,28;1;10
122661 8,6;64,56;61,34;1;10
122661 8,7;96,82;91,98;1;10
122661 8,8;65,73;62,45;1;10
122661 8,9;87,95;83,56;1;10
122661 9;6,98;6,64;1;10
122661 9,02X;59,87;56,88;1;10
122661 9,1;60,97;57,93;1;10
122661 9,2;53,68;51;1;10
122661 9,25;44,87;42,63;1;10
122661 9,3;57,1;54,25;1;10
122661 9,35;59,62;56,64;1;10
122661 9,4;51,83;49,24;1;10
122661 9,5;44,81;42,57;1;10
122661 9,55;47,89;45,5;1;10
122661 9,6;96,05;91,25;1;10
122661 9,7;4,59;4,37;1;10
122661 9,8;68,45;65,03;1;10
122661 9,9;26,83;25,49;1;10
122661 9/16;85,41;81,14;1;10
122661 9/32;36,63;34,8;1;10
122661 W/L-16;26,58;25,26;1;10
122661 W/L-25;14,21;13,5;1;10
122661 W/L-C;27,18;25,83;1;10
122664 1;12,19;11,59;1;10
122664 1,1;59,94;56,95;1;10
122664 1,2;50,61;48,08;1;10
122664 1,3;17,85;16,96;1;10
122664 1,4;48,59;46,17;1;10
122664 1,5;77,31;73,45;1;10
122664 1,6;100,85;95,81;1;10
122664 1,7;46,23;43,92;1;10
122664 1,8;46,04;43,74;1;10
122664 1,9;69,17;65,72;1;10
122664 10;51,92;49,33;1;10
122664 10,2;19,99;19;1;10
122664 10,3;99,76;94,78;1;10
122664 10,5;30,3;28,79;1;10
122664 10,8;52;49,4;1;10
122664 11;59,57;56,6;1;10
122664 11,2;11,46;10,89;1;10
122664 11,5;69,69;66,21;1;10
122664 11,8;86,6;82,27;1;10
122664 12;43,59;41,42;1;10
122664 12,2;18,88;17,94;1;10
122664 12,5;6,19;5,89;1;10
122664 12,8;87,26;82,9;1;10
122664 13;10,48;9,96;1;10
122664 13,5;35,24;33,48;1;10
122664 13,8;27,29;25,93;1;10
122664 14;91,89;87,3;1;10
122664 14,2;87,06;82,71;1;10
122664 14,5;81,54;77,47;1;10
122664 14,8;44,09;41,89;1;10
122664 15;82,98;78,84;1;10
122664 15,5;82,07;77,97;1;10
122664 15,8;68,63;65,2;1;10
122664 16;67,48;64,11;1;10
122664 16,5;75,48;71,71;1;10
122664 17;3,37;3,21;1;10
122664 17,5;52,76;50,13;1;10
122664 18;18,2;17,29;1;10
122664 18,5;76,18;72,38;1;10
122664 19;84,57;80,35;1;10
122664 19,5;96,4;91,58;1;10
122664 2;38,97;37,03;1;10
122664 2,1;88,69;84,26;1;10
122664 2,2;78,37;74,46;1;10
122664 2,3;6,26;5,95;1;10
122664 2,4;51,75;49,17;1;10
122664 2,5;9,64;9,16;1;10
122664 2,6;36,17;34,37;1;10
122664 2,7;16,78;15,95;1;10
122664 2,8;90,29;85,78;1;10
122664 2,9;70,6;67,07;1;10
122664 20;39,8;37,81;1;10
122664 3;19,6;18,62;1;10
122664 3,1;22,43;21,31;1;10
122664 3,2;41,97;39,88;1;10
122664 3,3;25,45;24,18;1;10
122664 3,4;76,27;72,46;1;10
122664 3,5;42,5;40,38;1;10
122664 3,6;68,5;65,08;1;10
122664 3,7;97,54;92,67;1;10
122664 3,8;36,57;34,75;1;10
122664 3,9;97,68;92,8;1;10
122664 4;69,07;65,62;1;10
122664 4,1;43,79;41,61;1;10
122664 4,2;71,94;68,35;1;10
122664 4,3;4;3,8;1;10
122664 4,4;60,93;57,89;1;10
122664 4,5;88,76;84,33;1;10
122664 4,6;50,42;47,9;1;10
122664 4,7;94,81;90,07;1;10
122664 4,8;63,57;60,4;1;10
122664 4,9;54,93;52,19;1;10
122664 5;97,12;92,27;1;10
122664 5,1;35,64;33,86;1;10
122664 5,2;93,48;88,81;1;10
122664 5,3;17,39;16,53;1;10
122664 5,4;58,48;55,56;1;10
122664 5,5;58,82;55,88;1;10
122664 5,6;85,13;80,88;1;10
122664 5,7;42,35;40,24;1;10
122664 5,8;44,18;41,98;1;10
122664 5,9;4;3,8;1;10
122664 6;40,7;38,67;1;10
122664 6,1;81,91;77,82;1;10
122664 6,2;14,92;14,18;1;10
122664 6,3;91,91;87,32;1;10
122664 6,4;65,68;62,4;1;10
122664 6,5;41,16;39,11;1;10
122664 6,6;67,33;63,97;1;10
122664 6,7;3,55;3,38;1;10
122664 6,8;63,84;60,65;1;10
122664 6,9;22,77;21,64;1;10
122664 7;65,16;61,91;1;10
122664 7,4;40,62;38,59;1;10
122664 7,5;96,07;91,27;1;10
122664 7,7;86,18;81,88;1;10
122664 7,8;46,97;44,63;1;10
122664 7,9;42,96;40,82;1;10
122664 8;49,79;47,31;1;10
122664 8,1;67,5;64,13;1;10
122664 8,2;63,41;60,24;1;10
122664 8,3;98,47;93,55;1;10
122664 8,5;67,03;63,68;1;10
122664 8,6;25,3;24,04;1;10
122664 8,7;33,56;31,89;1;10
122664 8,8;67,72;64,34;1;10
122664 8,9;39,43;37,46;1;10
122664 9;44,39;42,18;1;10
122664 9,1;65,79;62,51;1;10
122664 9,3;49,15;46,7;1;10
122664 9,4;37,34;35,48;1;10
122664 9,5;33,07;31,42;1;10
122664 9,6;21,37;20,31;1;10
122664 9,8;8,89;8,45;1;10
122664 9,9;16,85;16,01;1;10
122666 10;75,97;72,18;1;10
122666 10,2;35,19;33,44;1;10
122666 10,3;91,6;87,02;1;10
122666 10,5;24,24;23,03;1;10
122666 10,8;55,21;52,45;1;10
122666 11;43,62;41,44;1;10
122666 11,2;4,12;3,92;1;10
122666 11,5;71,92;68,33;1;10
122666 11,8;53,07;50,42;1;10
122666 12;76,42;72,6;1;10
122666 12,2;87,95;83,56;1;10
122666 12,5;62,26;59,15;1;10
122666 12,8;33,82;32,13;1;10
122666 13;44,89;42,65;1;10
122666 13,5;66;62,7;1;10
122666 13,8;40,96;38,92;1;10
122666 14;98,38;93,47;1;10
122666 14,2;23,53;22,36;1;10
122666 14,5;76,65;72,82;1;10
122666 14,8;95,14;90,39;1;10
122666 15;99,74;94,76;1;10
122666 15,5;25,45;24,18;1;10
122666 15,8;72,78;69,15;1;10
122666 16;9,84;9,35;1;10
122666 16,5;54,12;51,42;1;10
122666 17;86,43;82,11;1;10
122666 17,5;25,43;24,16;1;10
122666 18;15,78;15;1;10
122666 18,5;86,61;82,28;1;10
122666 19;4,42;4,2;1;10
122666 19,5;11,11;10,56;1;10
122666 20;97,6;92,72;1;10
122666 3;20,91;19,87;1;10
122666 3,1;68,54;65,12;1;10
122666 3,2;48,55;46,13;1;10
122666 3,3;18,92;17,98;1;10
122666 3,4;88,44;84,02;1;10
122666 3,5;70,03;66,53;1;10
122666 3,6;46,94;44,6;1;10
122666 3,7;12,86;12,22;1;10
122666 3,8;95,35;90,59;1;10
122666 3,9;56,94;54,1;1;10
122666 4;78,44;74,52;1;10
122666 4,1;77,08;73,23;1;10
122666 4,2;82,56;78,44;1;10
122666 4,3;60,13;57,13;1;10
122666 4,4;99,69;94,71;1;10
122666 4,5;10;9,5;1;10
122666 4,6;79,23;75,27;1;10
122666 4,7;85,26;81;1;10
122666 4,8;75,27;71,51;1;10
122666 4,9;97,67;92,79;1;10
122666 5;81,84;77,75;1;10
122666 5,1;47,54;45,17;1;10
122666 5,2;25,89;24,6;1;10
122666 5,3;93,92;89,23;1;10
122666 5,4;57,26;54,4;1;10
122666 5,5;69,74;66,26;1;10
122666 5,6;36,56;34,74;1;10
122666 5,7;16,82;15,98;1;10
122666 5,8;59,66;56,68;1;10
122666 5,9;69,24;65,78;1;10
122666 6;16,08;15,28;1;10
122666 6,1;52,52;49,9;1;10
122666 6,2;52,7;50,07;1;10
122666 6,3;2,46;2,34;1;10
122666 6,4;25,8;24,51;1;10
122666 6,5;4,11;3,91;1;10
122666 6,6;42,41;40,29;1;10
122666 6,7;88,52;84,1;1;10
122666 6,8;47,75;45,37;1;10
122666 6,9;71,8;68,21;1;10
122666 7;9,64;9,16;1;10
122666 7,4;33,45;31,78;1;10
122666 7,5;94,77;90,04;1;10
122666 7,7;3,18;3,03;1;10
122666 7,8;15,6;14,82;1;10
122666 7,9;1,37;1,31;1;10
122666 8;60,57;57,55;1;10
